1950,Sheboygan Red Skins,SHE,Stan Patrick,patrist01
1950,Sheboygan Red Skins,SHE,Jack Phelan,phelaja01
1950,Sheboygan Red Skins,SHE,Milt Schoon,schoomi01
1950,Sheboygan Red Skins,SHE,Dick Schulz,schuldi01
1950,Sheboygan Red Skins,SHE,Glen Selbo,selbogl01
1950,Sheboygan Red Skins,SHE,Chips Sobek,sobekch01
1950,Sheboygan Red Skins,SHE,Danny Wagner,wagneda01
1950,Sheboygan Red Skins,SHE,Bob Wood,woodbo01
1950,St. Louis Bombers,STB,John Logan,loganjo01
1950,St. Louis Bombers,STB,Ed Macauley,macaued01
1950,St. Louis Bombers,STB,Ariel Maughan,maughar01
1950,St. Louis Bombers,STB,Mike McCarron,mccarmi01
1950,St. Louis Bombers,STB,Dermie O'Connell,oconnde01
1950,St. Louis Bombers,STB,Johnny Orr,orrjo01
1950,St. Louis Bombers,STB,Mac Otten,ottenma01
1950,St. Louis Bombers,STB,Easy Parham,parhaea01
1950,St. Louis Bombers,STB,Don Putman,putnado01
1950,St. Louis Bombers,STB,Bill Roberts,roberbi01
1950,St. Louis Bombers,STB,Red Rocha,rochare01
1950,St. Louis Bombers,STB,Belus Smawley,smawlbe01
1950,St. Louis Bombers,STB,Mike Todorovich,todormi01
1950,St. Louis Bombers,STB,D.C. Wilcutt,wilcudc01
1950,Philadelphia Warriors,PHW,Nelson Bobb,bobbne01
1950,Philadelphia Warriors,PHW,Jake Bornheimer,bornhja01
1950,Philadelphia Warriors,PHW,Chink Crossin,crossch01
1950,Philadelphia Warriors,PHW,Jerry Fleishman,fleisje01
1950,Philadelphia Warriors,PHW,Joe Fulks,fulksjo01
1950,Philadelphia Warriors,PHW,Vern Gardner,gardnve01
1950,Philadelphia Warriors,PHW,Al Guokas,guokaal01
1950,Philadelphia Warriors,PHW,Freddie Lewis,lewisfr01
1950,Philadelphia Warriors,PHW,Ron Livingstone,livinro01
1950,Philadelphia Warriors,PHW,Leo Mogus,mogusle01
1950,Philadelphia Warriors,PHW,Jim Nolan,nolanji01
1950,Philadelphia Warriors,PHW,Mike Novak,novakmi01
1950,Philadelphia Warriors,PHW,Charlie Parsley,parslch01
1950,Philadelphia Warriors,PHW,Johnny Payak,payakjo01
1950,Philadelphia Warriors,PHW,Jerry Rullo,rulloje01
1950,Philadelphia Warriors,PHW,Ed Sadowski,sadowed01
1950,Philadelphia Warriors,PHW,George Senesky,senesge01
1950,Baltimore Bullets,BLB,Walt Budko,budkowa01
1950,Baltimore Bullets,BLB,Tommy Byrnes,byrneto01
1950,Baltimore Bullets,BLB,Paul Cloyd,cloydpa01
1950,Baltimore Bullets,BLB,Joe Dolhon,dolhojo01
1950,Baltimore Bullets,BLB,Johnny Ezersky,ezersjo01
1950,Baltimore Bullets,BLB,George Feigenbaum,feigege01
1950,Baltimore Bullets,BLB,Paul Gordon,gordopa01
1950,Baltimore Bullets,BLB,Paul Hoffman,hoffmpa01
1950,Baltimore Bullets,BLB,Howie Janotta,janotho01
1950,Baltimore Bullets,BLB,Buddy Jeannette,jeannbu01
1950,Baltimore Bullets,BLB,Lee Knorek,knorele01
1950,Baltimore Bullets,BLB,Freddie Lewis,lewisfr01
1950,Baltimore Bullets,BLB,Ron Livingstone,livinro01
1950,Baltimore Bullets,BLB,John Mandic,mandijo01
1950,Baltimore Bullets,BLB,Mike McCarron,mccarmi01
1950,Baltimore Bullets,BLB,Andy O'Donnell,odonnan01
1950,Baltimore Bullets,BLB,Les Pugh,pughle01
1950,Baltimore Bullets,BLB,Ed Sadowski,sadowed01
1950,Baltimore Bullets,BLB,Marv Schatzman,schatma01
1950,Baltimore Bullets,BLB,Bob Tough,toughbo01
1950,Baltimore Bullets,BLB,Blackie Towery,towerbl01
1950,Baltimore Bullets,BLB,Dick Triptow,triptdi01
1950,Baltimore Bullets,BLB,Whitey Von Nieda,vonniwh01
1950,Waterloo Hawks,WAT,Don Boven,bovendo01
1950,Waterloo Hawks,WAT,Harry Boykoff,boykoha01
1950,Waterloo Hawks,WAT,Paul Cloyd,cloydpa01
1950,Waterloo Hawks,WAT,Elmer Gainer,gaineel01
1950,Waterloo Hawks,WAT,Hoot Gibson,gibsoho01
1950,Waterloo Hawks,WAT,Dale Hamilton,hamilda01
1950,Waterloo Hawks,WAT,Leo Kubiak,kubiale01
1950,Waterloo Hawks,WAT,Dick Mehen,mehendi01
1950,Waterloo Hawks,WAT,Ken Menke,menkeke01
1950,Waterloo Hawks,WAT,Al Miksis,miksial01
1950,Waterloo Hawks,WAT,Gene Ollrich,ollrige01
1950,Waterloo Hawks,WAT,Johnny Orr,orrjo01
1950,Waterloo Hawks,WAT,Stan Patrick,patrist01
1950,Waterloo Hawks,WAT,Johnny Payak,payakjo01
1950,Waterloo Hawks,WAT,Jack Phelan,phelaja01
1950,Waterloo Hawks,WAT,John Pritchard,pritcjo01
1950,Waterloo Hawks,WAT,Wayne See,seewa01
1950,Waterloo Hawks,WAT,Charley Shipp,shippch01
